"table_name","field_name","language","translation","record_id","record_sub_id","field_value"
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3194","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3200","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3201","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3203","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3206","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3207","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3208","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3209","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3210","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3211","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3217","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3218","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3220","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3223","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3224","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3225","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3226","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3227","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3228","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3234","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3235","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3237","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3240","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3241","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3242","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3243","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3244","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3245","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3251","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3252","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3254","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3257","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3258","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3259","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3260","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3261","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3262","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3267","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3268","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3270","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3273","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3274","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3275","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3276","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3277","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3278","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3283","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3284","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3286","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3289","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3290","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3291","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3292","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3293","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3294","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3299","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3300","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5249_3302","",""
"trips","trip_headsign","ga","Sord","3-5249_3304","",""
"trips","trip_headsign","ga","Sord","3-5249_3305","",""
"trips","trip_headsign","ga","Sord","3-5249_3306","",""
"trips","trip_headsign","ga","Sord","3-5249_3307","",""
"trips","trip_headsign","ga","Sord","3-5249_3308","",""
"trips","trip_headsign","ga","Sord","3-5249_3309","",""
"trips","trip_headsign","ga","Sord","3-5249_3315","",""
"trips","trip_headsign","ga","Sord","3-5249_3316","",""
"trips","trip_headsign","ga","Sord","3-5249_3317","",""
"trips","trip_headsign","ga","Sord","3-5249_3318","",""
"trips","trip_headsign","ga","Sord","3-5249_3319","",""
"trips","trip_headsign","ga","Sord","3-5249_3320","",""
"trips","trip_headsign","ga","Sord","3-5249_3321","",""
"trips","trip_headsign","ga","Sord","3-5249_3327","",""
"trips","trip_headsign","ga","Sord","3-5249_3328","",""
"trips","trip_headsign","ga","Sord","3-5249_3330","",""
"trips","trip_headsign","ga","Sord","3-5249_3332","",""
"trips","trip_headsign","ga","Sord","3-5249_3333","",""
"trips","trip_headsign","ga","Sord","3-5249_3334","",""
"trips","trip_headsign","ga","Sord","3-5249_3335","",""
"trips","trip_headsign","ga","Sord","3-5249_3336","",""
"trips","trip_headsign","ga","Sord","3-5249_3337","",""
"trips","trip_headsign","ga","Sord","3-5249_3343","",""
"trips","trip_headsign","ga","Sord","3-5249_3344","",""
"trips","trip_headsign","ga","Sord","3-5249_3346","",""
"trips","trip_headsign","ga","Sord","3-5249_3349","",""
"trips","trip_headsign","ga","Sord","3-5249_3350","",""
"trips","trip_headsign","ga","Sord","3-5249_3351","",""
"trips","trip_headsign","ga","Sord","3-5249_3352","",""
"trips","trip_headsign","ga","Sord","3-5249_3353","",""
"trips","trip_headsign","ga","Sord","3-5249_3354","",""
"trips","trip_headsign","ga","Sord","3-5249_3360","",""
"trips","trip_headsign","ga","Sord","3-5249_3361","",""
"trips","trip_headsign","ga","Sord","3-5249_3363","",""
"trips","trip_headsign","ga","Sord","3-5249_3366","",""
"trips","trip_headsign","ga","Sord","3-5249_3367","",""
"trips","trip_headsign","ga","Sord","3-5249_3368","",""
"trips","trip_headsign","ga","Sord","3-5249_3369","",""
"trips","trip_headsign","ga","Sord","3-5249_3370","",""
"trips","trip_headsign","ga","Sord","3-5249_3371","",""
"trips","trip_headsign","ga","Sord","3-5249_3377","",""
"trips","trip_headsign","ga","Sord","3-5249_3378","",""
"trips","trip_headsign","ga","Sord","3-5249_3380","",""
"trips","trip_headsign","ga","Sord","3-5249_3383","",""
"trips","trip_headsign","ga","Sord","3-5249_3384","",""
"trips","trip_headsign","ga","Sord","3-5249_3385","",""
"trips","trip_headsign","ga","Sord","3-5249_3386","",""
"trips","trip_headsign","ga","Sord","3-5249_3387","",""
"trips","trip_headsign","ga","Sord","3-5249_3388","",""
"trips","trip_headsign","ga","Sord","3-5249_3394","",""
"trips","trip_headsign","ga","Sord","3-5249_3395","",""
"trips","trip_headsign","ga","Sord","3-5249_3397","",""
"trips","trip_headsign","ga","Sord","3-5249_3400","",""
"trips","trip_headsign","ga","Sord","3-5249_3401","",""
"trips","trip_headsign","ga","Sord","3-5249_3402","",""
"trips","trip_headsign","ga","Sord","3-5249_3403","",""
"trips","trip_headsign","ga","Sord","3-5249_3404","",""
"trips","trip_headsign","ga","Sord","3-5249_3405","",""
"trips","trip_headsign","ga","Sord","3-5249_3411","",""
"trips","trip_headsign","ga","Sord","3-5249_3412","",""
"trips","trip_headsign","ga","Sord","3-5249_3414","",""
"trips","trip_headsign","ga","Sord","3-5249_3417","",""
"trips","trip_headsign","ga","Sord","3-5249_3418","",""
"trips","trip_headsign","ga","Sord","3-5249_3419","",""
"trips","trip_headsign","ga","Sord","3-5249_3420","",""
"trips","trip_headsign","ga","Sord","3-5249_3421","",""
"trips","trip_headsign","ga","Sord","3-5249_3422","",""
"trips","trip_headsign","ga","Sord","3-5249_3428","",""
"trips","trip_headsign","ga","Sord","3-5249_3429","",""
"trips","trip_headsign","ga","Sord","3-5249_3431","",""
"trips","trip_headsign","ga","Sord","3-5249_3434","",""
"trips","trip_headsign","ga","Sord","3-5249_3435","",""
"trips","trip_headsign","ga","Sord","3-5249_3436","",""
"trips","trip_headsign","ga","Sord","3-5249_3437","",""
"trips","trip_headsign","ga","Sord","3-5249_3438","",""
"trips","trip_headsign","ga","Sord","3-5249_3439","",""
"trips","trip_headsign","ga","Sord","3-5249_3445","",""
"trips","trip_headsign","ga","Sord","3-5249_3446","",""
"trips","trip_headsign","ga","Sord","3-5249_3448","",""
"trips","trip_headsign","ga","Sord","3-5249_3451","",""
"trips","trip_headsign","ga","Sord","3-5249_3452","",""
"trips","trip_headsign","ga","Sord","3-5249_3453","",""
"trips","trip_headsign","ga","Sord","3-5249_3454","",""
"trips","trip_headsign","ga","Sord","3-5249_3455","",""
"trips","trip_headsign","ga","Sord","3-5249_3456","",""
"trips","trip_headsign","ga","Sord","3-5249_3462","",""
"trips","trip_headsign","ga","Sord","3-5249_3463","",""
"trips","trip_headsign","ga","Sord","3-5249_3465","",""
"trips","trip_headsign","ga","Sord","3-5249_3468","",""
"trips","trip_headsign","ga","Sord","3-5249_3469","",""
"trips","trip_headsign","ga","Sord","3-5249_3470","",""
"trips","trip_headsign","ga","Sord","3-5249_3471","",""
"trips","trip_headsign","ga","Sord","3-5249_3472","",""
"trips","trip_headsign","ga","Sord","3-5249_3473","",""
"trips","trip_headsign","ga","Sord","3-5249_3479","",""
"trips","trip_headsign","ga","Sord","3-5249_3480","",""
"trips","trip_headsign","ga","Sord","3-5249_3482","",""
"trips","trip_headsign","ga","Sord","3-5249_3485","",""
"trips","trip_headsign","ga","Sord","3-5249_3486","",""
"trips","trip_headsign","ga","Sord","3-5249_3487","",""
"trips","trip_headsign","ga","Sord","3-5249_3488","",""
"trips","trip_headsign","ga","Sord","3-5249_3489","",""
"trips","trip_headsign","ga","Sord","3-5249_3490","",""
"trips","trip_headsign","ga","Sord","3-5249_3496","",""
"trips","trip_headsign","ga","Sord","3-5249_3497","",""
"trips","trip_headsign","ga","Sord","3-5249_3499","",""
"trips","trip_headsign","ga","Sord","3-5249_3502","",""
"trips","trip_headsign","ga","Sord","3-5249_3503","",""
"trips","trip_headsign","ga","Sord","3-5249_3504","",""
"trips","trip_headsign","ga","Sord","3-5249_3505","",""
"trips","trip_headsign","ga","Sord","3-5249_3506","",""
"trips","trip_headsign","ga","Sord","3-5249_3507","",""
"trips","trip_headsign","ga","Sord","3-5249_3513","",""
"trips","trip_headsign","ga","Sord","3-5249_3514","",""
"trips","trip_headsign","ga","Sord","3-5249_3516","",""
"trips","trip_headsign","ga","Sord","3-5249_3519","",""
"trips","trip_headsign","ga","Sord","3-5249_3520","",""
"trips","trip_headsign","ga","Sord","3-5249_3521","",""
"trips","trip_headsign","ga","Sord","3-5249_3522","",""
"trips","trip_headsign","ga","Sord","3-5249_3523","",""
"trips","trip_headsign","ga","Sord","3-5249_3524","",""
"trips","trip_headsign","ga","Sord","3-5249_3530","",""
"trips","trip_headsign","ga","Sord","3-5249_3531","",""
"trips","trip_headsign","ga","Sord","3-5249_3533","",""
"trips","trip_headsign","ga","Sord","3-5249_3536","",""
"trips","trip_headsign","ga","Sord","3-5249_3537","",""
"trips","trip_headsign","ga","Sord","3-5249_3538","",""
"trips","trip_headsign","ga","Sord","3-5249_3539","",""
"trips","trip_headsign","ga","Sord","3-5249_3540","",""
"trips","trip_headsign","ga","Sord","3-5249_3541","",""
"trips","trip_headsign","ga","Sord","3-5249_3547","",""
"trips","trip_headsign","ga","Sord","3-5249_3548","",""
"trips","trip_headsign","ga","Sord","3-5249_3550","",""
"trips","trip_headsign","ga","Sord","3-5249_3553","",""
"trips","trip_headsign","ga","Sord","3-5249_3554","",""
"trips","trip_headsign","ga","Sord","3-5249_3555","",""
"trips","trip_headsign","ga","Sord","3-5249_3556","",""
"trips","trip_headsign","ga","Sord","3-5249_3557","",""
"trips","trip_headsign","ga","Sord","3-5249_3558","",""
"trips","trip_headsign","ga","Sord","3-5249_3563","",""
"trips","trip_headsign","ga","Sord","3-5249_3564","",""
"trips","trip_headsign","ga","Sord","3-5249_3566","",""
"trips","trip_headsign","ga","Sord","3-5249_3569","",""
"trips","trip_headsign","ga","Sord","3-5249_3570","",""
"trips","trip_headsign","ga","Sord","3-5249_3571","",""
"trips","trip_headsign","ga","Sord","3-5249_3572","",""
"trips","trip_headsign","ga","Sord","3-5249_3573","",""
"trips","trip_headsign","ga","Sord","3-5249_3574","",""
"trips","trip_headsign","ga","Sord","3-5249_3579","",""
"trips","trip_headsign","ga","Sord","3-5249_3580","",""
"trips","trip_headsign","ga","Sord","3-5249_3582","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5415","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5416","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5417","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5418","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5419","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5420","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5438","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5439","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5440","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5441","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5442","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5443","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5449","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5462","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5463","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5464","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5465","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5466","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5467","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5473","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5491","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5492","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5493","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5494","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5495","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5496","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5502","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5504","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5506","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5526","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5527","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5528","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5529","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5530","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5531","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5537","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5538","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5540","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5559","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5561","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5562","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5563","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5564","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5565","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5566","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5572","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5574","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5593","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5595","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5596","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5597","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5598","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5599","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5600","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5606","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5608","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5627","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5628","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5629","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5630","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5631","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5632","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5633","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5640","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5642","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5661","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5662","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5663","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5664","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5665","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5666","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5667","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5674","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5676","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5695","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5696","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5697","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5698","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5699","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5700","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5707","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5708","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5710","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5730","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5731","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5732","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5733","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5734","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5735","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5740","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5741","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5743","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5762","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5763","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5764","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5765","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5766","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5767","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5772","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5773","",""
"trips","trip_headsign","ga","Baile Brigín","3-5249_5775","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5276_107","",""
"trips","trip_headsign","ga","Cill Dhéagláin","3-5276_108","",""
