"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"3-8400B6088501","608851","Saint Senan's Street","","52.674797","-8.627047","","","0","","Europe/Dublin","0","",""
"3-8400B6088601","608861","Saint Ita's Street South","","52.673096","-8.625973","","","0","","Europe/Dublin","0","",""
"3-8400B6088701","608871","Island Road North","","52.67209","-8.624037","","","0","","Europe/Dublin","0","",""
"3-8400B6088801","608881","Island Road South","","52.669721","-8.621637","","","0","","Europe/Dublin","0","",""
"3-8400B608891","608891","Thomond Bridge","","52.669802","-8.628321","","","0","","Europe/Dublin","0","",""
"3-8400B6089401","608941","Cosgrave Park","","52.679805","-8.638595","","","0","","Europe/Dublin","0","",""
"3-8400B6089501","608951","Hartigan Villas","","52.682137","-8.641173","","","0","","Europe/Dublin","0","",""
"3-8400B6089601","608961","Sarsfield Gardens","","52.684034","-8.644351","","","0","","Europe/Dublin","0","",""
"3-8400B6089701","608971","Castlepark","","52.683768","-8.646994","","","0","","Europe/Dublin","0","",""
"3-8400B6089801","608981","Whitecross Gardens","","52.683163","-8.644353","","","0","","Europe/Dublin","0","",""
"3-8400B6089901","608991","Cliona Park","","52.68079","-8.644348","","","0","","Europe/Dublin","0","",""
"3-8400B6090001","609001","Moyross Community Hub","","52.681363","-8.647965","","","0","","Europe/Dublin","0","",""
"3-8400B6090101","609011","Pineview Gardens","","52.682714","-8.654048","","","0","","Europe/Dublin","0","",""
"3-8400B6090201","609021","Father Russell Road","","52.63774","-8.65982","","","0","","Europe/Dublin","0","",""
"3-8400B6090301","609031","Racefield Centre","","52.636579","-8.666819","","","0","","Europe/Dublin","0","",""
"3-8400B6090601","609061","Rathmore","","52.625497","-8.645647","","","0","","Europe/Dublin","0","",""
"3-8400B6090701","609071","The Forts","","52.62759","-8.644113","","","0","","Europe/Dublin","0","",""
"3-8400B6090801","609081","Dooradoyle","","52.631989","-8.643409","","","0","","Europe/Dublin","0","",""
"3-8400B609111","609111","Swallow Drive","","52.64562","-8.618902","","","0","","Europe/Dublin","0","",""
"3-8400B6091401","609141","Sexton Street North","","52.672987","-8.637978","","","0","","Europe/Dublin","0","",""
"3-8400B6091501","609151","O'Callaghan Avenue","","52.674294","-8.637199","","","0","","Europe/Dublin","0","",""
"3-8400B6091601","609161","Hennessy Avenue","","52.676251","-8.636","","","0","","Europe/Dublin","0","",""
"3-8400B609171","609171","Watch House Cross","","52.679033","-8.640048","","","0","","Europe/Dublin","0","",""
"3-8400B6091801","609181","Hennessy Avenue","","52.676071","-8.635923","","","0","","Europe/Dublin","0","",""
"3-8400B6091901","609191","O'Callaghan Avenue","","52.674222","-8.637213","","","0","","Europe/Dublin","0","",""
"3-8400B6092001","609201","Sports Field","","52.681961","-8.650325","","","0","","Europe/Dublin","0","",""
"3-8400B6092301","609231","Lilac Court","","52.646541","-8.6129","","","0","","Europe/Dublin","0","",""
"3-8400B6092401","609241","Aster Court","","52.645417","-8.609456","","","0","","Europe/Dublin","0","",""
"3-8400B6092501","609251","Castle Oaks View","","52.645749","-8.60621","","","0","","Europe/Dublin","0","",""
"3-8400B6092601","609261","Rose View Drive","","52.646582","-8.603266","","","0","","Europe/Dublin","0","",""
"3-8400B6092701","609271","Sunny Heights","","52.647878","-8.602929","","","0","","Europe/Dublin","0","",""
"3-8400B6092801","609281","Mountain View","","52.64797","-8.60483","","","0","","Europe/Dublin","0","",""
"3-8400B6092901","609291","Galtee View","","52.64723","-8.6077","","","0","","Europe/Dublin","0","",""
"3-8400B6093001","609301","Roxboro Shopping Centre","","52.650993","-8.615726","","","0","","Europe/Dublin","0","",""
"3-8400B6093201","609321","Thomond Park","","52.674038","-8.639679","","","0","","Europe/Dublin","0","",""
"3-8400B6093401","609341","Mallow Street","","52.659827","-8.629701","","","0","","Europe/Dublin","0","",""
"3-8400B609361","609361","Sycamore Avenue","","52.64837","-8.6217","","","0","","Europe/Dublin","0","",""
"3-8400B6093901","609391","The Crescent","","52.658361","-8.631601","","","0","","Europe/Dublin","0","",""
"3-8400B609441","609441","Lock Quay","","52.666337","-8.617376","","","0","","Europe/Dublin","0","",""
"3-8400B609451","609451","Clare Street","","52.665442","-8.61145","","","0","","Europe/Dublin","0","",""
"3-8400B609491","609491","Rathbane Terrace","","52.646371","-8.616164","","","0","","Europe/Dublin","0","",""
"3-8400B609501","609501","Shanabooly Road","","52.677327","-8.64477","","","0","","Europe/Dublin","0","",""
"3-8400B609591","609591","The Crescent","","52.658297","-8.631778","","","0","","Europe/Dublin","0","",""
"3-8400B609701","609701","Upper Mallow Street","","52.65871","-8.6258","","","0","","Europe/Dublin","0","",""
"3-8400B609741","609741","Kylemore","","52.654941","-8.561154","","","0","","Europe/Dublin","0","",""
"3-8400B609761","609761","Pennywell Road","","52.664846","-8.6102","","","0","","Europe/Dublin","0","",""
"3-8400B609801","609801","Avonmore Road","","52.630728","-8.655474","","","0","","Europe/Dublin","0","",""
"3-8400B609821","609821","Garryowen Stores","","52.660783","-8.613765","","","0","","Europe/Dublin","0","",""
"3-8400B609891","609891","Shelbourne Road","","52.670413","-8.640247","","","0","","Europe/Dublin","0","",""
"3-8400B609901","609901","Ros Mór","","52.643197","-8.588059","","","0","","Europe/Dublin","0","",""
"3-8400B609911","609911","Swallow Drive","","52.645598","-8.61964","","","0","","Europe/Dublin","0","",""
"3-8400B609921","609921","Lower Carey's Road","","52.656106","-8.621311","","","0","","Europe/Dublin","0","",""
"3-8400B609931","609931","Lower Carey's Road","","52.656415","-8.622306","","","0","","Europe/Dublin","0","",""
"3-8400B609971","609971","Upper Gerald Griffin Street","","52.661019","-8.623598","","","0","","Europe/Dublin","0","",""
"3-8400B610001","610001","Harvey's Quay","","52.663371","-8.629279","","","0","","Europe/Dublin","0","",""
"3-8400B610011","610011","Patrick Street","","52.665634","-8.624433","","","0","","Europe/Dublin","0","",""
"3-8400B635041","635041","Limerick Colbert Station","","52.65897","-8.62424","","","0","","Europe/Dublin","0","",""
"3-8400B6370801","637081","TUS Moylish","","52.67419","-8.64914","","","0","","Europe/Dublin","0","",""
"3-8400IR0127","0","Limerick (Colbert)","","52.658909","-8.624813","","","0","3-8400IR0127-P","Europe/Dublin","0","",""
"3-8400PB14477","14477","Clare Street","","52.6657","-8.61301","","","0","","Europe/Dublin","0","",""
"3-841000005","13371","Boherroe","","52.544015","-8.400162","","","0","","Europe/Dublin","0","",""
"3-841000006","13372","Boherroe","","52.54406","-8.400177","","","0","","Europe/Dublin","0","",""
"3-841000008","13373","Bulgaden","","52.41809","-8.53294","","","0","","Europe/Dublin","0","",""
"3-841000009","13374","Dromin","","52.441859","-8.581109","","","0","","Europe/Dublin","0","",""
"3-841000010","13375","Rathcannon","","52.447189","-8.623398","","","0","","Europe/Dublin","0","",""
"3-841000011","13376","Coologe","","52.542688","-8.362867","","","0","","Europe/Dublin","0","",""
"3-841000012","13377","Coologe","","52.542742","-8.362896","","","0","","Europe/Dublin","0","",""
"3-841000013","13378","Athlacca","","52.45763","-8.65061","","","0","","Europe/Dublin","0","",""
"3-841000014","13379","Athea","","52.46092","-9.285509","","","0","","Europe/Dublin","0","",""
"3-841000016","13380","Ballyphilip","","52.537411","-8.407428","","","0","","Europe/Dublin","0","",""
"3-841000017","13381","Ballyphilip","","52.537446","-8.407576","","","0","","Europe/Dublin","0","",""
"3-841000019","13382","Bishop's Street","","52.452277","-9.059298","","","0","","Europe/Dublin","0","",""
"3-841000026","14916","Ballyegny More","","52.52712","-9.05563","","","0","","Europe/Dublin","0","",""
"3-841000027","0","Ardagh East","","52.494384","-9.062813","","","0","","Europe/Dublin","0","",""
"3-841000031","14917","Creeves Cross","","52.561764","-9.032154","","","0","","Europe/Dublin","0","",""
"3-841000039","13383","Dromcolliher","","52.339656","-8.908179","","","0","","Europe/Dublin","0","",""
"3-841000042","0","Carrigkerry","","52.495367","-9.14628","","","0","","Europe/Dublin","0","",""
"3-841000064","13384","Athea","","52.460869","-9.285243","","","0","","Europe/Dublin","0","",""
"3-841000065","13385","Ardagh East","","52.494469","-9.062358","","","0","","Europe/Dublin","0","",""
"3-841000066","13386","Ardagh","","52.493919","-9.063597","","","0","","Europe/Dublin","0","",""
"3-841000067","13387","Ardagh","","52.493909","-9.063714","","","0","","Europe/Dublin","0","",""
"3-841000068","13388","Churchtown","","52.457941","-9.066173","","","0","","Europe/Dublin","0","",""
"3-841000069","13389","Churchtown","","52.457702","-9.065755","","","0","","Europe/Dublin","0","",""
"3-841000072","13390","Station Road","","52.456906","-9.055274","","","0","","Europe/Dublin","0","",""
"3-841000073","13391","Station Road","","52.45685","-9.055479","","","0","","Europe/Dublin","0","",""
"3-841000074","14446","Ballingarry","","52.473038","-8.862643","","","0","","Europe/Dublin","0","",""
"3-841000075","13393","Ballingarry","","52.473137","-8.862645","","","0","","Europe/Dublin","0","",""
"3-841000076","13394","Croom Hospital","","52.527134","-8.712276","","","0","","Europe/Dublin","0","",""
"3-841000077","12829","Garrane","","52.320852","-8.617177","","","0","","Europe/Dublin","0","",""
"3-841000078","13395","Dromcolliher","","52.339774","-8.908108","","","0","","Europe/Dublin","0","",""
"3-841000079","12830","Garrynderk","","52.359819","-8.665038","","","0","","Europe/Dublin","0","",""
"3-841000080","12831","Garrynderk","","52.359755","-8.665243","","","0","","Europe/Dublin","0","",""
"3-841000082","14148","Mary Immaculate College","","52.653546","-8.642824","","","0","","Europe/Dublin","0","",""
"3-841000083","14149","Creeves","","52.56193","-9.03159","","","0","","Europe/Dublin","0","",""
"3-841000084","13396","Parkway Shopping Centre","","52.662636","-8.595815","","","0","","Europe/Dublin","0","",""
"3-841000108","13398","Ballyvouden","","52.531152","-8.403022","","","0","","Europe/Dublin","0","",""
"3-841000109","13399","Ballyvouden","","52.531106","-8.40342","","","0","","Europe/Dublin","0","",""
"3-841000117","13400","Tankardstown","","52.4036","-8.62403","","","0","","Europe/Dublin","0","",""
"3-841000126","13401","Ballytrasna","","52.548263","-8.387535","","","0","","Europe/Dublin","0","",""
"3-841000160","13141","Kilduff","","52.560601","-8.329108","","","0","","Europe/Dublin","0","",""
"3-841000197","13403","Kilteely","","52.522436","-8.399553","","","0","","Europe/Dublin","0","",""
"3-841000214","13404","Moymore","","52.560924","-8.345245","","","0","","Europe/Dublin","0","",""
"3-841000218","13405","Old Pallas","","52.548536","-8.355056","","","0","","Europe/Dublin","0","",""
"3-841000219","13406","Old Pallas","","52.54876","-8.355087","","","0","","Europe/Dublin","0","",""
"3-841000221","13407","Old Pallas","","52.548689","-8.355057","","","0","","Europe/Dublin","0","",""
"3-841000224","13408","Pallasgreen","","52.567352","-8.338599","","","0","","Europe/Dublin","0","",""
"3-841000229","13409","Barna","","52.536949","-8.33067","","","0","","Europe/Dublin","0","",""
"3-841000230","14150","Barna Village","","52.53696","-8.33063","","","0","","Europe/Dublin","0","",""
"3-841000250","13410","Nicker","","52.561658","-8.355457","","","0","","Europe/Dublin","0","",""
"3-8410B0333001","333001","Banoge","","52.476483","-8.699463","","","0","","Europe/Dublin","0","",""
"3-8410B0333011","333011","Banoge","","52.476376","-8.699594","","","0","","Europe/Dublin","0","",""
"3-8410B0335611","335611","Corgrigg","","52.607328","-9.099562","","","0","","Europe/Dublin","0","",""
"3-8410B0335621","335621","Corgrigg","","52.607202","-9.099013","","","0","","Europe/Dublin","0","",""
"3-8410B0603541","603541","Mungret Park","","52.632349","-8.685697","","","0","","Europe/Dublin","0","",""
"3-8410B0603551","603551","Mungret College","","52.629803","-8.68275","","","0","","Europe/Dublin","0","",""
"3-8410B0603561","603561","Dromdarrig","","52.629164","-8.676641","","","0","","Europe/Dublin","0","",""
"3-8410B0603571","603571","Mungret Gate","","52.632865","-8.672279","","","0","","Europe/Dublin","0","",""
"3-8410B0603581","603581","Mungret Gate","","52.63285","-8.672212","","","0","","Europe/Dublin","0","",""
"3-8410B0603591","603591","Dromdarrig","","52.629002","-8.678325","","","0","","Europe/Dublin","0","",""
"3-8410B0603601","603601","Mungret College","","52.629983","-8.683813","","","0","","Europe/Dublin","0","",""
"3-8410B0603611","603611","Mungret Park","","52.631824","-8.685951","","","0","","Europe/Dublin","0","",""
"3-8410B108741","108741","Newgarden","","52.689715","-8.509517","","","0","","Europe/Dublin","0","",""
"3-8410B1554601","155461","Annacotty Bridge","","52.669844","-8.525609","","","0","","Europe/Dublin","0","",""
"3-8410B1554701","155471","Annacotty","","52.668804","-8.531141","","","0","","Europe/Dublin","0","",""
"3-8410B1554901","155491","Dalys Cross","","52.710064","-8.490324","","","0","","Europe/Dublin","0","",""
"3-8410B301141","301141","Castleconnell","","52.71287","-8.500552","","","0","","Europe/Dublin","0","",""
"3-8410B311661","311661","Saint Nessan's School","","52.63207","-8.66877","","","0","","Europe/Dublin","0","",""
"3-8410B311681","311681","Racefield Centre","","52.636577","-8.667026","","","0","","Europe/Dublin","0","",""
"3-8410B311691","311691","Father Russell Road","","52.637989","-8.658951","","","0","","Europe/Dublin","0","",""
"3-8410B3301401","330141","Galbally (The Square Monument)","","52.401479","-8.296166","","","0","","Europe/Dublin","0","",""
"3-8410B331801","331801","Dromkeen","","52.58335","-8.388568","","","0","","Europe/Dublin","0","",""
"3-8410B331811","331811","Oola","","52.529334","-8.25937","","","0","","Europe/Dublin","0","",""
"3-8410B3320801","332081","Mungret","","52.635663","-8.693176","","","0","","Europe/Dublin","0","",""
"3-8410B3320901","332091","Clarina","","52.632409","-8.730751","","","0","","Europe/Dublin","0","",""
"3-8410B332111","332111","Saint Francis Avenue","","52.602135","-8.964561","","","0","","Europe/Dublin","0","",""
"3-8410B3321201","332121","Kildimo","","52.623759","-8.812639","","","0","","Europe/Dublin","0","",""
"3-8410B3321301","332131","Kilcornan","","52.618699","-8.878116","","","0","","Europe/Dublin","0","",""
"3-8410B3321401","332141","Askeaton","","52.60035","-8.972905","","","0","","Europe/Dublin","0","",""
"3-8410B3321701","332171","Shanagolden","","52.574695","-9.100428","","","0","","Europe/Dublin","0","",""
"3-8410B3321801","332181","Loghill","","52.594603","-9.196102","","","0","","Europe/Dublin","0","",""
"3-8410B3322001","332201","Glin","","52.570879","-9.28471","","","0","","Europe/Dublin","0","",""
"3-8410B3322101","332211","Pallaskenry","","52.639308","-8.86724","","","0","","Europe/Dublin","0","",""
"3-8410B332241","332241","Moyvane","","52.501825","-9.370631","","","0","","Europe/Dublin","0","",""
"3-8410B332261","332261","Loghill","","52.594729","-9.196062","","","0","","Europe/Dublin","0","",""
"3-8410B332271","332271","Kilcornan","","52.618593","-8.877848","","","0","","Europe/Dublin","0","",""
"3-8410B332291","332291","Deel Manor","","52.600111","-8.978997","","","0","","Europe/Dublin","0","",""
"3-8410B332411","332411","Gaelscoil an Ráithín","","52.635292","-8.685872","","","0","","Europe/Dublin","0","",""
"3-8410B332441","332441","Gaelscoil an Ráithín","","52.635185","-8.68432","","","0","","Europe/Dublin","0","",""
"3-8410B3324801","332481","Kilgobbin","","52.573827","-8.772693","","","0","","Europe/Dublin","0","",""
"3-8410B332491","332491","Deel Manor","","52.600046","-8.979217","","","0","","Europe/Dublin","0","",""
"3-8410B3325201","332521","Croagh","","52.533748","-8.871055","","","0","","Europe/Dublin","0","",""
"3-8410B3325301","332531","Rathkeale","","52.52126","-8.941848","","","0","","Europe/Dublin","0","",""
"3-8410B3325501","332551","Tulligoline","","52.382639","-9.217233","","","0","","Europe/Dublin","0","",""
"3-8410B3327501","332751","Templeglantine","","52.396891","-9.17507","","","0","","Europe/Dublin","0","",""
"3-8410B332891","332891","Brookfield Hall","","52.657124","-8.57447","","","0","","Europe/Dublin","0","",""
"3-8410B332911","332911","Marian Park","","52.59615","-8.712539","","","0","","Europe/Dublin","0","",""
"3-8410B3329301","332931","Patrickswell","","52.598346","-8.706655","","","0","","Europe/Dublin","0","",""
"3-8410B3329401","332941","Ballyanrahan","","52.59344","-8.719771","","","0","","Europe/Dublin","0","",""
"3-8410B3329701","332971","Fanningstown","","52.543886","-8.724489","","","0","","Europe/Dublin","0","",""
"3-8410B3329801","332981","Croom","","52.519029","-8.717758","","","0","","Europe/Dublin","0","",""
"3-8410B3330201","333021","Bruree","","52.424356","-8.660319","","","0","","Europe/Dublin","0","",""
"3-8410B3335101","333511","Dalys Cross","","52.709128","-8.490654","","","0","","Europe/Dublin","0","",""
"3-8410B3340101","334011","Caherconlish (Library)","","52.595692","-8.472219","","","0","","Europe/Dublin","0","",""
"3-8410B3340301","334031","Caherline","","52.564527","-8.459333","","","0","","Europe/Dublin","0","",""
"3-8410B3340501","334051","Herbertstown","","52.51804","-8.468498","","","0","","Europe/Dublin","0","",""
"3-8410B3340801","334081","Hospital","","52.472292","-8.432408","","","0","","Europe/Dublin","0","",""
"3-8410B334091","334091","Caherconlish (Church)","","52.594877","-8.473731","","","0","","Europe/Dublin","0","",""
"3-8410B3341001","334101","Knocklong","","52.437134","-8.410973","","","0","","Europe/Dublin","0","",""
"3-8410B3341301","334131","Ballylanders","","52.372034","-8.348573","","","0","","Europe/Dublin","0","",""
"3-8410B334151","334151","Inch Saint Lawrence","","52.589687","-8.505257","","","0","","Europe/Dublin","0","",""
"3-8410B334191","334191","Caherconlish (Flannerys Pub)","","52.594488","-8.47231","","","0","","Europe/Dublin","0","",""
"3-8410B334201","334201","Caherline","","52.564032","-8.459519","","","0","","Europe/Dublin","0","",""
"3-8410B334211","334211","Herbertstown","","52.517499","-8.468828","","","0","","Europe/Dublin","0","",""
"3-8410B334221","334221","Scoil Íosagáin","","52.480138","-8.432529","","","0","","Europe/Dublin","0","",""
"3-8410B334231","334231","Saint John the Baptist Church","","52.47616","-8.43171","","","0","","Europe/Dublin","0","",""
"3-8410B334241","334241","Hospital","","52.471932","-8.432522","","","0","","Europe/Dublin","0","",""
"3-8410B334251","334251","Saint John the Baptist Church","","52.476185","-8.432048","","","0","","Europe/Dublin","0","",""
"3-8410B334261","334261","Inch Saint Lawrence","","52.589859","-8.50489","","","0","","Europe/Dublin","0","",""
"3-8410B334271","334271","Knocklong","","52.436392","-8.409834","","","0","","Europe/Dublin","0","",""
"3-8410B334281","334281","Ballylanders","","52.371863","-8.348689","","","0","","Europe/Dublin","0","",""
"3-8410B334341","334341","Ballyneety (Funeral Home)","","52.597352","-8.548019","","","0","","Europe/Dublin","0","",""
"3-8410B3343901","334391","Bruff","","52.477701","-8.547856","","","0","","Europe/Dublin","0","",""
"3-8410B3344301","334431","Kilmallock","","52.399181","-8.573759","","","0","","Europe/Dublin","0","",""
"3-8410B3344601","334461","Kilfinane","","52.358284","-8.472019","","","0","","Europe/Dublin","0","",""
"3-8410B334541","334541","Drombanna","","52.623709","-8.572039","","","0","","Europe/Dublin","0","",""
"3-8410B3345801","334581","Ballyneety (Strollers Bar)","","52.597081","-8.548429","","","0","","Europe/Dublin","0","",""
"3-8410B334791","334791","Knockbrack East","","52.682208","-8.495218","","","0","","Europe/Dublin","0","",""
"3-8410B334811","334811","Doon","","52.604224","-8.250542","","","0","","Europe/Dublin","0","",""
"3-8410B335051","335051","Knockbrack East","","52.682109","-8.495216","","","0","","Europe/Dublin","0","",""
"3-8410B335101","335101","Cappanahanagh","","52.664408","-8.419282","","","0","","Europe/Dublin","0","",""
"3-8410B335111","335111","Murroe","","52.649383","-8.400015","","","0","","Europe/Dublin","0","",""
"3-8410B335121","335121","Dromsallagh","","52.617438","-8.370189","","","0","","Europe/Dublin","0","",""
"3-8410B335131","335131","Cappamore (Opp Lynch Undertakers)","","52.615227","-8.336945","","","0","","Europe/Dublin","0","",""
"3-8410B335461","335461","Mungret","","52.635791","-8.692868","","","0","","Europe/Dublin","0","",""
"3-8410B335471","335471","Clarina","","52.632266","-8.73196","","","0","","Europe/Dublin","0","",""
"3-8410B335481","335481","Kildimo","","52.623694","-8.811618","","","0","","Europe/Dublin","0","",""
"3-8410B335491","335491","Askeaton","","52.600439","-8.972981","","","0","","Europe/Dublin","0","",""
"3-8410B335501","335501","Foynes","","52.611806","-9.109347","","","0","","Europe/Dublin","0","",""
"3-8410B3356701","335671","Newcastle West","","52.449103","-9.050306","","","0","","Europe/Dublin","0","",""
"3-8410B3356702","335672","Newcastle West","","52.449251","-9.050839","","","0","","Europe/Dublin","0","",""
"3-8410B3356801","335681","Foynes","","52.611722","-9.109714","","","0","","Europe/Dublin","0","",""
"3-8410B3356901","335691","South Quay","","52.449426","-9.061421","","","0","","Europe/Dublin","0","",""
"3-8410B3357001","335701","South Quay","","52.448885","-9.062644","","","0","","Europe/Dublin","0","",""
"3-8410B3357101","335711","Abbeyfeale West","","52.377917","-9.305923","","","0","","Europe/Dublin","0","",""
"3-8410B3357201","335721","Abbeyfeale West","","52.377568","-9.306632","","","0","","Europe/Dublin","0","",""
"3-8410B335731","335731","Abbeyfeale","","52.386581","-9.29541","","","0","","Europe/Dublin","0","",""
"3-8410B3360401","336041","Castleconnell","","52.712943","-8.50039","","","0","","Europe/Dublin","0","",""
"3-8410B336051","336051","Tulligoline","","52.383055","-9.216157","","","0","","Europe/Dublin","0","",""
"3-8410B3360601","336061","Bunkey","","52.694593","-8.468759","","","0","","Europe/Dublin","0","",""
"3-8410B336071","336071","Templeglantine","","52.397209","-9.174869","","","0","","Europe/Dublin","0","",""
"3-8410B3361001","336101","Cappanahanagh","","52.664417","-8.419089","","","0","","Europe/Dublin","0","",""
"3-8410B3361101","336111","Murroe","","52.649454","-8.400267","","","0","","Europe/Dublin","0","",""
"3-8410B3361201","336121","Newcastle West","","52.449269","-9.050854","","","0","","Europe/Dublin","0","",""
"3-8410B3361301","336131","Dromsallagh","","52.617546","-8.369983","","","0","","Europe/Dublin","0","",""
"3-8410B3361401","336141","Cappamore (McKnights Pub)","","52.614972","-8.337991","","","0","","Europe/Dublin","0","",""
"3-8410B336171","336171","Reens","","52.507482","-8.990122","","","0","","Europe/Dublin","0","",""
"3-8410B3362201","336221","Rathkeale","","52.521221","-8.942186","","","0","","Europe/Dublin","0","",""
"3-8410B336331","336331","Croagh","","52.534553","-8.869096","","","0","","Europe/Dublin","0","",""
"3-8410B336341","336341","Adare","","52.564465","-8.789771","","","0","","Europe/Dublin","0","",""
"3-8410B336351","336351","Patrickswell","","52.598517","-8.706554","","","0","","Europe/Dublin","0","",""
"3-8410B336401","336401","Marian Park","","52.59643","-8.712168","","","0","","Europe/Dublin","0","",""
"3-8410B3371701","337171","Grange (The Hamlet Limerick)","","52.540173","-8.54713","","","0","","Europe/Dublin","0","",""
"3-8410B3373101","337311","Eastlink Business Park","","52.650487","-8.586236","","","0","","Europe/Dublin","0","",""
"3-8410B337321","337321","Eastlink Business Park","","52.650393","-8.585289","","","0","","Europe/Dublin","0","",""
"3-8410B3373901","337391","Dromkeen","","52.583342","-8.388332","","","0","","Europe/Dublin","0","",""
"3-8410B3374101","337411","Pallasgreen","","52.567894","-8.337674","","","0","","Europe/Dublin","0","",""
"3-8410B3374401","337441","Oola","","52.529469","-8.259209","","","0","","Europe/Dublin","0","",""
"3-8410B345681","345681","Scanlon Park","","52.716244","-8.501805","","","0","","Europe/Dublin","0","",""
"3-8410B345771","345771","Moyvane","","52.501836","-9.370514","","","0","","Europe/Dublin","0","",""
"3-8410B345991","345991","Stradbally","","52.706493","-8.508085","","","0","","Europe/Dublin","0","",""
"3-8410B346001","346001","Stradbally","","52.706278","-8.507801","","","0","","Europe/Dublin","0","",""
"3-8410B346181","346181","Dalys Cross","","52.70962","-8.491148","","","0","","Europe/Dublin","0","",""
"3-8410B346201","346201","Newgarden","","52.690184","-8.509094","","","0","","Europe/Dublin","0","",""
"3-8410B346211","346211","Bunkey","","52.694413","-8.468728","","","0","","Europe/Dublin","0","",""
"3-8410B346221","346221","Lisnagry","","52.685532","-8.510401","","","0","","Europe/Dublin","0","",""
"3-8410B3501101","350111","Pallasgreen","","52.567723","-8.337717","","","0","","Europe/Dublin","0","",""
"3-8410B350251","350251","Reens","","52.507438","-8.989988","","","0","","Europe/Dublin","0","",""
"3-8410B3510701","351071","Elm Park","","52.667669","-8.558996","","","0","","Europe/Dublin","0","",""
"3-8410B3578101","357811","O'Rourke's Cross","","52.426834","-8.690705","","","0","","Europe/Dublin","0","",""
"3-8410B6030201","603021","Kilfinane","","52.358114","-8.472017","","","0","","Europe/Dublin","0","",""
"3-8410B6030301","603031","Kilmallock","","52.399307","-8.573893","","","0","","Europe/Dublin","0","",""
"3-8410B603041","603041","Bruff","","52.477871","-8.548035","","","0","","Europe/Dublin","0","",""
"3-8410B6030501","603051","Grange (Opp The Hamlet)","","52.540218","-8.547248","","","0","","Europe/Dublin","0","",""
"3-8410B603061","603061","Ballyneety (Garda Station)","","52.597151","-8.54874","","","0","","Europe/Dublin","0","",""
"3-8410B603081","603081","Drombanna","","52.623752","-8.572349","","","0","","Europe/Dublin","0","",""
"3-8410B6074601","607461","Raheen","","52.629201","-8.661759","","","0","","Europe/Dublin","0","",""
"3-8410B6075001","607501","Crescent Shopping Centre","","52.641806","-8.648045","","","0","","Europe/Dublin","0","",""
"3-8410B6076301","607631","UL Student Centre","","52.672781","-8.570757","","","0","","Europe/Dublin","0","",""
"3-8410B6076401","607641","El Dorado","","52.670624","-8.563262","","","0","","Europe/Dublin","0","",""
"3-8410B6076501","607651","Oaklawns","","52.670714","-8.557497","","","0","","Europe/Dublin","0","",""
"3-8410B6076601","607661","Kilmurry Lodge","","52.66945","-8.55513","","","0","","Europe/Dublin","0","",""
"3-8410B607671","607671","Elm Park","","52.66755","-8.559438","","","0","","Europe/Dublin","0","",""
"3-8410B6076801","607681","Elsinore","","52.667338","-8.564329","","","0","","Europe/Dublin","0","",""
"3-8410B6076901","607691","Newcastle Court","","52.666455","-8.572212","","","0","","Europe/Dublin","0","",""
"3-8410B6077001","607701","Groody Roundabout","","52.665719","-8.577554","","","0","","Europe/Dublin","0","",""
"3-8410B607741","607741","El Dorado","","52.67057","-8.563173","","","0","","Europe/Dublin","0","",""
"3-8410B607811","607811","Meadowvale","","52.6313","-8.659308","","","0","","Europe/Dublin","0","",""
"3-8410B607821","607821","Raheen","","52.628959","-8.661622","","","0","","Europe/Dublin","0","",""
"3-8410B607921","607921","Ballycummin Road","","52.624678","-8.652415","","","0","","Europe/Dublin","0","",""
"3-8410B607941","607941","Ballycummin Road","","52.625162","-8.652525","","","0","","Europe/Dublin","0","",""
"3-8410B608131","608131","Saggart Road","","52.623752","-8.655709","","","0","","Europe/Dublin","0","",""
"3-8410B6085501","608551","Technology Park West","","52.6732","-8.548627","","","0","","Europe/Dublin","0","",""
"3-8410B6085601","608561","Technology Park West","","52.673384","-8.547757","","","0","","Europe/Dublin","0","",""
"3-8410B609091","609091","The Forts","","52.626903","-8.644929","","","0","","Europe/Dublin","0","",""
"3-8410B609101","609101","Rathmore","","52.625732","-8.645326","","","0","","Europe/Dublin","0","",""
"3-8410B609311","609311","Castletroy","","52.666532","-8.55428","","","0","","Europe/Dublin","0","",""
"3-8410B6093301","609331","Saint Nessan's School","","52.63158","-8.66795","","","0","","Europe/Dublin","0","",""
"3-8410B609351","609351","Technology Park East","","52.67099","-8.538664","","","0","","Europe/Dublin","0","",""
"3-8410B6093701","609371","Avonmore Rd (Eircom Building)","","52.629076","-8.651845","","","0","","Europe/Dublin","0","",""
"3-8410B6093801","609381","Meadowvale","","52.632511","-8.658042","","","0","","Europe/Dublin","0","",""
"3-8410B6094801","609481","Caisleán na habhann","","52.655798","-8.573492","","","0","","Europe/Dublin","0","",""
"3-8410B609601","609601","Cloughkeating","","52.615558","-8.685239","","","0","","Europe/Dublin","0","",""
"3-8410B609611","609611","Ballyanrahan","","52.594323","-8.719431","","","0","","Europe/Dublin","0","",""
"3-8410B609621","609621","Fanningstown","","52.543858","-8.72465","","","0","","Europe/Dublin","0","",""
